,reporting_date,total_cases,new_cases_today,total_tests,new_tests_today,total_deaths,new_deaths_today,OLD_deaths,total_recovered,new_recovered_today,intensive_care_right_now,emergency_calls,information_calls,persons_in_quarantine,persons_in_home_isolation,tests_for_case_definition,tests_upon_request,tests_done_before_today_and_reported_today,rapid_tests,infected_asymptomatic,infected_hospitalized,infected_positive_retests,persons_in_institutional_isolation,persons_in_home_quarantine,persons_in_institutional_quarantine,romania_population_2020
0,2022-11-21,3294446,215,13618262.0,865.0,67253.0,0.0,,,,93.0,,,,,645.0,220.0,,5762.0,,650.0,15.0,,,,19317984
1,2022-11-20,3294231,167,13617397.0,1227.0,67253.0,0.0,,,,95.0,,,,,601.0,626.0,,3889.0,,628.0,13.0,,,,19317984
2,2022-11-19,3294064,323,13616170.0,1743.0,67253.0,3.0,,,,93.0,,,,,1174.0,569.0,,7709.0,,613.0,19.0,,,,19317984
3,2022-11-18,3293741,396,13614427.0,1877.0,67250.0,1.0,,,,92.0,,,,,1263.0,614.0,,9474.0,,619.0,32.0,,,,19317984
4,2022-11-17,3293345,441,13612550.0,2469.0,67249.0,3.0,,,,91.0,,,,,1447.0,1022.0,,10590.0,,601.0,26.0,,,,19317984
5,2022-11-16,3292904,429,13610081.0,2439.0,67246.0,3.0,1.0,,,87.0,,,,,1550.0,889.0,,11280.0,,575.0,33.0,,,,19317984
6,2022-11-15,3292475,490,13607642.0,2806.0,67243.0,6.0,,,,92.0,,,,,1858.0,948.0,,13468.0,,669.0,33.0,,,,19317984
7,2022-11-14,3291985,256,13604836.0,959.0,67237.0,1.0,,,,104.0,,,,,651.0,308.0,,5497.0,,611.0,19.0,,,,19317984
8,2022-11-13,3291729,141,13603877.0,1233.0,67236.0,0.0,,,,101.0,,,,,572.0,661.0,,3615.0,,599.0,15.0,,,,19317984
9,2022-11-12,3291588,241,13602644.0,1767.0,67236.0,5.0,,,,100.0,,,,,1198.0,569.0,,7352.0,,589.0,24.0,,,,19317984
10,2022-11-11,3291347,361,13600877.0,1852.0,67231.0,7.0,1.0,,,103.0,,,,,1214.0,638.0,,9130.0,,609.0,33.0,,,,19317984
11,2022-11-10,3290986,423,13599025.0,2576.0,67224.0,4.0,,,,104.0,,,,,1522.0,1054.0,,10733.0,,608.0,28.0,,,,19317984
12,2022-11-09,3290563,534,13596449.0,2572.0,67220.0,3.0,,,,98.0,,,,,1712.0,860.0,,10602.0,,615.0,26.0,,,,19317984
13,2022-11-08,3290029,588,13593877.0,2840.0,67217.0,4.0,1.0,,,93.0,,,,,1840.0,1000.0,,13037.0,,621.0,49.0,,,,19317984
14,2022-11-07,3289441,258,13591037.0,1009.0,67213.0,0.0,,,,92.0,,,,,639.0,370.0,,5856.0,,648.0,26.0,,,,19317984
15,2022-11-06,3289183,180,13590028.0,1313.0,67213.0,2.0,1.0,,,90.0,,,,,624.0,689.0,,3689.0,,634.0,17.0,,,,19317984
16,2022-11-05,3289003,319,13588715.0,1906.0,67211.0,5.0,,,,88.0,,,,,1258.0,648.0,,7195.0,,618.0,34.0,,,,19317984
17,2022-11-04,3288684,370,13586809.0,2035.0,67206.0,3.0,,,,90.0,,,,,1241.0,794.0,,8940.0,,644.0,28.0,,,,19317984
18,2022-11-03,3288314,445,13584774.0,2305.0,67203.0,5.0,,,,84.0,,,,,1390.0,915.0,,10558.0,,704.0,41.0,,,,19317984
19,2022-11-02,3287869,476,13582469.0,2865.0,67198.0,3.0,,,,88.0,,,,,1855.0,1010.0,,10703.0,,708.0,43.0,,,,19317984
20,2022-11-01,3287393,659,13579604.0,3127.0,67195.0,9.0,1.0,,,96.0,,,,,2007.0,1120.0,,13383.0,,739.0,55.0,,,,19317984
21,2022-10-31,3286734,341,13576477.0,1058.0,67186.0,0.0,,,,104.0,,,,,776.0,282.0,,5995.0,,796.0,16.0,,,,19317984
22,2022-10-30,3286393,209,13575419.0,1354.0,67186.0,0.0,,,,98.0,,,,,718.0,636.0,,3529.0,,787.0,18.0,,,,19317984
23,2022-10-29,3286184,352,13574065.0,1913.0,67186.0,7.0,,,,102.0,,,,,1276.0,637.0,,6619.0,,751.0,41.0,,,,19317984
24,2022-10-28,3285832,439,13572152.0,2082.0,67179.0,5.0,,,,103.0,,,,,1389.0,693.0,,9174.0,,775.0,38.0,,,,19317984
25,2022-10-27,3285393,478,13570070.0,2483.0,67174.0,5.0,,,,106.0,,,,,1535.0,948.0,,10244.0,,779.0,53.0,,,,19317984
26,2022-10-26,3284915,566,13567587.0,2647.0,67169.0,1.0,,,,106.0,,,,,1647.0,1000.0,,11100.0,,770.0,50.0,,,,19317984
27,2022-10-25,3284349,692,13564940.0,3055.0,67168.0,3.0,,,,102.0,,,,,1975.0,1080.0,,12919.0,,773.0,49.0,,,,19317984
28,2022-10-24,3283657,305,13561885.0,1107.0,67165.0,2.0,,,,96.0,,,,,724.0,383.0,,5702.0,,824.0,22.0,,,,19317984
29,2022-10-23,3283352,206,13560778.0,1407.0,67163.0,2.0,,,,95.0,,,,,654.0,753.0,,3993.0,,827.0,16.0,,,,19317984
30,2022-10-22,3283146,396,13559371.0,2012.0,67161.0,0.0,,,,93.0,,,,,1358.0,654.0,,7231.0,,806.0,37.0,,,,19317984
31,2022-10-21,3282750,527,13557359.0,2187.0,67161.0,6.0,,,,90.0,,,,,1417.0,770.0,,10032.0,,872.0,30.0,,,,19317984
32,2022-10-20,3282223,558,13555172.0,2739.0,67155.0,10.0,,,,95.0,,,,,1715.0,1024.0,,10434.0,,882.0,50.0,,,,19317984
33,2022-10-19,3281665,619,13552433.0,2855.0,67145.0,14.0,2.0,,,93.0,,,,,1762.0,1093.0,,11969.0,,887.0,55.0,,,,19317984
34,2022-10-18,3281046,882,13549578.0,3490.0,67131.0,7.0,,,,93.0,,,,,2185.0,1305.0,,14606.0,,931.0,60.0,,,,19317984
35,2022-10-17,3280164,305,13546088.0,1021.0,67124.0,4.0,,,,97.0,,,,,781.0,240.0,,6438.0,,960.0,22.0,,,,19317984
36,2022-10-16,3279859,237,13545067.0,1428.0,67120.0,1.0,,,,108.0,,,,,749.0,679.0,,3952.0,,939.0,23.0,,,,19317984
37,2022-10-15,3279622,478,13543639.0,2054.0,67119.0,6.0,1.0,,,107.0,,,,,1365.0,689.0,,8104.0,,941.0,31.0,,,,19317984
38,2022-10-14,3279144,635,13541585.0,2250.0,67113.0,3.0,1.0,,,106.0,,,,,1406.0,884.0,,10307.0,,976.0,54.0,,,,19317984
39,2022-10-13,3278509,679,13539335.0,2672.0,67110.0,7.0,1.0,,,100.0,,,,,1681.0,991.0,,11785.0,,958.0,51.0,,,,19317984
40,2022-10-12,3277830,811,13536663.0,2998.0,67103.0,6.0,,,,95.0,,,,,1955.0,1043.0,,12247.0,,1000.0,54.0,,,,19317984
41,2022-10-11,3277019,1000,13533665.0,3318.0,67097.0,13.0,1.0,,,108.0,,,,,2102.0,1216.0,,15320.0,,1015.0,76.0,,,,19317984
42,2022-10-10,3276019,444,13530347.0,1196.0,67084.0,2.0,,,,118.0,,,,,819.0,377.0,,6686.0,,1132.0,39.0,,,,19317984
43,2022-10-09,3275575,300,13529151.0,1612.0,67082.0,6.0,,,,112.0,,,,,747.0,865.0,,4502.0,,1103.0,24.0,,,,19317984
44,2022-10-08,3275275,669,13527539.0,2289.0,67076.0,4.0,,,,117.0,,,,,1533.0,756.0,,8174.0,,1086.0,53.0,,,,19317984
45,2022-10-07,3274606,693,13525250.0,2246.0,67072.0,3.0,,,,112.0,,,,,1493.0,753.0,,10773.0,,1155.0,67.0,,,,19317984
46,2022-10-06,3273913,845,13523004.0,2720.0,67069.0,3.0,,,,112.0,,,,,1751.0,969.0,,11927.0,,1249.0,71.0,,,,19317984
47,2022-10-05,3273068,1059,13520284.0,3197.0,67066.0,12.0,,,,117.0,,,,,2032.0,1165.0,,13273.0,,1280.0,77.0,,,,19317984
48,2022-10-04,3272009,1419,13517087.0,3624.0,67054.0,20.0,,,,122.0,,,,,2243.0,1381.0,,16213.0,,1349.0,105.0,,,,19317984
49,2022-10-03,3270590,649,13513463.0,1271.0,67034.0,3.0,,,,123.0,,,,,922.0,349.0,,6999.0,,1400.0,40.0,,,,19317984
50,2022-10-02,3269941,444,13512192.0,1503.0,67031.0,4.0,,,,121.0,,,,,743.0,760.0,,4769.0,,1343.0,22.0,,,,19317984
51,2022-10-01,3269497,935,13510689.0,2460.0,67027.0,6.0,1.0,,,128.0,,,,,1681.0,779.0,,8626.0,,1311.0,72.0,,,,19317984
52,2022-09-30,3268562,1192,13508229.0,2555.0,67021.0,5.0,,,,132.0,,,,,1743.0,812.0,,12537.0,,1345.0,71.0,,,,19317984
53,2022-09-29,3267370,1174,13505674.0,2924.0,67016.0,13.0,3.0,,,123.0,,,,,1918.0,1006.0,,13409.0,,1322.0,68.0,,,,19317984
54,2022-09-28,3266196,1425,13502750.0,3430.0,67003.0,11.0,,,,124.0,,,,,2148.0,1282.0,,14804.0,,1345.0,92.0,,,,19317984
55,2022-09-27,3264771,1862,13499320.0,3683.0,66992.0,11.0,,,,121.0,,,,,2357.0,1326.0,,17955.0,,1366.0,108.0,,,,19317984
56,2022-09-26,3262909,856,13495637.0,1400.0,66981.0,3.0,,,,128.0,,,,,951.0,449.0,,7981.0,,1426.0,38.0,,,,19317984
57,2022-09-25,3262053,439,13494237.0,1615.0,66978.0,6.0,,,,129.0,,,,,771.0,844.0,,4368.0,,1357.0,33.0,,,,19317984
58,2022-09-24,3261614,1059,13492622.0,2501.0,66972.0,4.0,1.0,,,123.0,,,,,1629.0,872.0,,9893.0,,1316.0,72.0,,,,19317984
59,2022-09-23,3260555,1227,13490121.0,2453.0,66968.0,6.0,,,,128.0,,,,,1624.0,829.0,,12692.0,,1424.0,68.0,,,,19317984
60,2022-09-22,3259328,1331,13487668.0,2602.0,66962.0,12.0,1.0,,,123.0,,,,,1970.0,1018.0,,14225.0,,1435.0,96.0,,,,19317984
61,2022-09-21,3257997,1645,13485066.0,3869.0,66950.0,13.0,,,,121.0,,,,,2326.0,1543.0,,18972.0,,1479.0,102.0,,,,19317984
62,2022-09-20,3256352,2303,13481197.0,3869.0,66937.0,16.0,4.0,,,124.0,,,,,2326.0,1543.0,,18972.0,,1562.0,94.0,,,,19317984
63,2022-09-19,3254049,967,13477328.0,1389.0,66921.0,2.0,,,,127.0,,,,,969.0,420.0,,7558.0,,1704.0,43.0,,,,19317984
64,2022-09-18,3253082,719,13475939.0,1855.0,66919.0,7.0,2.0,,,126.0,,,,,896.0,959.0,,5154.0,,1653.0,39.0,,,,19317984
65,2022-09-17,3252363,1454,13474084.0,2615.0,66912.0,12.0,1.0,,,130.0,,,,,1729.0,886.0,,10891.0,,1609.0,73.0,,,,19317984
66,2022-09-16,3250909,1801,13471469.0,2797.0,66900.0,12.0,2.0,,,139.0,,,,,1799.0,998.0,,14349.0,,1668.0,95.0,,,,19317984
67,2022-09-15,3249108,1968,13468672.0,3213.0,66888.0,6.0,1.0,,,141.0,,,,,2066.0,1147.0,,14930.0,,1671.0,84.0,,,,19317984
68,2022-09-14,3247140,2254,13465459.0,3721.0,66882.0,8.0,2.0,,,146.0,,,,,2220.0,1501.0,,15461.0,,1646.0,90.0,,,,19317984
69,2022-09-13,3244886,3114,13461738.0,4060.0,66874.0,18.0,,,,151.0,,,,,2490.0,1570.0,,20387.0,,1763.0,112.0,,,,19317984
70,2022-09-12,3241772,1474,13457678.0,1512.0,66856.0,3.0,,,,156.0,,,,,1056.0,456.0,,8643.0,,1941.0,53.0,,,,19317984
71,2022-09-11,3240298,906,13456166.0,1915.0,66853.0,4.0,,,,151.0,,,,,937.0,978.0,,5727.0,,1875.0,56.0,,,,19317984
72,2022-09-10,3239392,1802,13454251.0,2677.0,66849.0,11.0,1.0,,,157.0,,,,,1713.0,964.0,,10716.0,,1804.0,99.0,,,,19317984
73,2022-09-09,3237590,2063,13451574.0,2752.0,66838.0,13.0,,,,161.0,,,,,1891.0,861.0,,12979.0,,1891.0,95.0,,,,19317984
74,2022-09-08,3235527,2060,13448822.0,3114.0,66825.0,15.0,,,,160.0,,,,,2016.0,1098.0,,13426.0,,1940.0,124.0,,,,19317984
75,2022-09-07,3233467,2227,13445708.0,3576.0,66810.0,15.0,2.0,,,157.0,,,,,2193.0,1383.0,,14096.0,,2018.0,126.0,,,,19317984
76,2022-09-06,3231240,2876,13442132.0,4015.0,66795.0,16.0,,,,165.0,,,,,2498.0,1517.0,,17240.0,,2145.0,142.0,,,,19317984
77,2022-09-05,3228364,1176,13438117.0,1340.0,66779.0,7.0,1.0,,,172.0,,,,,838.0,502.0,,6872.0,,2274.0,82.0,,,,19317984
78,2022-09-04,3227188,981,13436777.0,1715.0,66772.0,6.0,,,,178.0,,,,,816.0,899.0,,5583.0,,2246.0,69.0,,,,19317984
79,2022-09-03,3226207,1825,13435062.0,2803.0,66766.0,15.0,,,,176.0,,,,,1859.0,944.0,,9976.0,,2203.0,135.0,,,,19317984
80,2022-09-02,3224382,2398,13432259.0,2851.0,66751.0,23.0,,,,191.0,,,,,1853.0,998.0,,13097.0,,2339.0,123.0,,,,19317984
81,2022-09-01,3221984,2630,13429408.0,3363.0,66728.0,19.0,1.0,,,185.0,,,,,2229.0,1134.0,,13987.0,,2428.0,151.0,,,,19317984
82,2022-08-31,3219354,3097,13426045.0,4057.0,66709.0,36.0,,,,208.0,,,,,2445.0,1612.0,,15737.0,,2568.0,156.0,,,,19317984
83,2022-08-30,3216257,4046,13421988.0,4384.0,66673.0,34.0,,,,219.0,,,,,2852.0,1532.0,,18638.0,,2717.0,187.0,,,,19317984
84,2022-08-29,3212211,1905,13417604.0,1536.0,66639.0,2.0,,,,245.0,,,,,1182.0,354.0,,8940.0,,2936.0,111.0,,,,19317984
85,2022-08-28,3210306,1403,13416068.0,2070.0,66637.0,6.0,,,,260.0,,,,,1061.0,1009.0,,6881.0,,2861.0,82.0,,,,19317984
86,2022-08-27,3208903,2718,13413998.0,3096.0,66631.0,19.0,1.0,,,247.0,,,,,2018.0,1078.0,,11405.0,,2771.0,169.0,,,,19317984
87,2022-08-26,3206185,3319,13410902.0,3221.0,66612.0,16.0,,,,245.0,,,,,2141.0,1080.0,,15095.0,,2981.0,176.0,,,,19317984
88,2022-08-25,3202866,3650,13407681.0,3580.0,66596.0,20.0,,,,251.0,,,,,2401.0,1179.0,,15593.0,,3049.0,229.0,,,,19317984
89,2022-08-24,3199216,3963,13404101.0,4295.0,66576.0,29.0,,,,248.0,,,,,2666.0,1629.0,,17272.0,,3151.0,235.0,,,,19317984
90,2022-08-23,3195253,5659,13399806.0,4563.0,66547.0,47.0,,,,249.0,,,,,2959.0,1604.0,,21089.0,,3309.0,276.0,,,,19317984
91,2022-08-22,3189594,2599,13395243.0,1774.0,66500.0,10.0,,,,253.0,,,,,1267.0,507.0,,10047.0,,3580.0,154.0,,,,19317984
92,2022-08-21,3186995,2065,13393469.0,2256.0,66490.0,7.0,,,,268.0,,,,,1116.0,1140.0,,7612.0,,3415.0,132.0,,,,19317984
93,2022-08-20,3184930,3865,13391213.0,3460.0,66483.0,21.0,1.0,,,268.0,,,,,2311.0,1149.0,,13443.0,,3297.0,212.0,,,,19317984
94,2022-08-19,3181065,4854,13387753.0,3603.0,66462.0,21.0,2.0,,,279.0,,,,,2326.0,1277.0,,17767.0,,3450.0,220.0,,,,19317984
95,2022-08-18,3176211,5485,13384150.0,4409.0,66441.0,24.0,,,,269.0,,,,,2907.0,1502.0,,19297.0,,3542.0,246.0,,,,19317984
96,2022-08-17,3170726,7500,13379741.0,5036.0,66417.0,42.0,2.0,,,274.0,,,,,3168.0,1868.0,,23626.0,,3701.0,354.0,,,,19317984
97,2022-08-16,3163226,3600,13374705.0,2288.0,66375.0,18.0,3.0,,,280.0,,,,,1397.0,891.0,,12060.0,,3975.0,176.0,,,,19317984
98,2022-08-15,3159626,2254,13372417.0,1719.0,66357.0,9.0,,,,281.0,,,,,1157.0,562.0,,7306.0,,3740.0,96.0,,,,19317984
99,2022-08-14,3157372,2651,13370698.0,2178.0,66348.0,12.0,,,,279.0,,,,,1124.0,1054.0,,7933.0,,3618.0,148.0,,,,19317984
100,2022-08-13,3154721,4684,13368520.0,3594.0,66336.0,25.0,1.0,,,276.0,,,,,2427.0,1167.0,,14128.0,,3494.0,229.0,,,,19317984
101,2022-08-12,3150037,5710,13364926.0,4006.0,66311.0,20.0,,,,293.0,,,,,2588.0,1418.0,,17780.0,,3815.0,308.0,,,,19317984
102,2022-08-11,3144327,6469,13360920.0,4210.0,66291.0,29.0,2.0,,,297.0,,,,,2714.0,1496.0,,19763.0,,3912.0,303.0,,,,19317984
103,2022-08-10,3137858,7313,13356710.0,5227.0,66262.0,26.0,1.0,,,302.0,,,,,3153.0,2074.0,,20658.0,,3989.0,297.0,,,,19317984
104,2022-08-09,3130545,9864,13351483.0,5703.0,66236.0,43.0,2.0,,,295.0,,,,,3492.0,2211.0,,26500.0,,4077.0,382.0,,,,19317984
105,2022-08-08,3120681,4689,13345780.0,2024.0,66193.0,14.0,,,,274.0,,,,,1482.0,542.0,,13013.0,,4299.0,192.0,,,,19317984
106,2022-08-07,3115992,3518,13343756.0,2786.0,66179.0,8.0,,,,264.0,,,,,1296.0,1490.0,,9833.0,,3994.0,195.0,,,,19317984
107,2022-08-06,3112474,6441,13340970.0,4122.0,66171.0,28.0,,,,259.0,,,,,2612.0,1510.0,,16888.0,,3810.0,297.0,,,,19317984
108,2022-08-05,3106033,7765,13336848.0,4402.0,66143.0,26.0,,,,258.0,,,,,2792.0,1610.0,,20635.0,,4103.0,362.0,,,,19317984
109,2022-08-04,3098268,8617,13332446.0,5085.0,66117.0,27.0,1.0,,,283.0,,,,,3277.0,1808.0,,22328.0,,4007.0,352.0,,,,19317984
110,2022-08-03,3089651,9106,13327361.0,5643.0,66090.0,41.0,1.0,,,284.0,,,,,3480.0,2163.0,,23090.0,,3995.0,372.0,,,,19317984
111,2022-08-02,3080545,11696,13321718.0,6162.0,66049.0,38.0,,,,277.0,,,,,3882.0,2280.0,,29684.0,,4032.0,484.0,,,,19317984
112,2022-08-01,3068849,5202,13315556.0,2209.0,66011.0,12.0,,,,263.0,,,,,1539.0,670.0,,12666.0,,4158.0,189.0,,,,19317984
113,2022-07-31,3063647,4079,13313347.0,2994.0,65999.0,16.0,,,,263.0,,,,,1369.0,1625.0,,10399.0,,3904.0,161.0,,,,19317984
114,2022-07-30,3059568,7532,13310353.0,4863.0,65983.0,20.0,,,,254.0,,,,,2971.0,1892.0,,17849.0,,3760.0,303.0,,,,19317984
115,2022-07-29,3052036,8831,13305490.0,4942.0,65963.0,28.0,1.0,,,266.0,,,,,2992.0,1950.0,,20669.0,,3757.0,296.0,,,,19317984
116,2022-07-28,3043205,9339,13300548.0,5347.0,65935.0,12.0,,,,253.0,,,,,3356.0,1991.0,,22818.0,,3709.0,272.0,,,,19317984
117,2022-07-27,3033866,9802,13295201.0,5840.0,65923.0,29.0,,,,233.0,,,,,3457.0,2383.0,,24134.0,,3571.0,279.0,,,,19317984
118,2022-07-26,3024064,12353,13289361.0,6491.0,65894.0,32.0,,,,215.0,,,,,3995.0,2496.0,,28430.0,,3445.0,359.0,,,,19317984
119,2022-07-25,3011711,4955,13282870.0,1999.0,65862.0,5.0,,,,204.0,,,,,1269.0,730.0,,12487.0,,3392.0,146.0,,,,19317984
120,2022-07-24,3006756,4094,13280871.0,3047.0,65857.0,4.0,,,,186.0,,,,,1384.0,1663.0,,10264.0,,2975.0,137.0,,,,19317984
121,2022-07-23,3002662,6484,13277824.0,4547.0,65853.0,7.0,,,,170.0,,,,,2712.0,1835.0,,16202.0,,2745.0,188.0,,,,19317984
122,2022-07-22,2996178,7390,13273277.0,4591.0,65846.0,7.0,,,,171.0,,,,,2756.0,1835.0,,19794.0,,2636.0,272.0,,,,19317984
123,2022-07-21,2988788,7129,13268686.0,4907.0,65839.0,3.0,1.0,,,155.0,,,,,2973.0,1934.0,,19850.0,,2432.0,208.0,,,,19317984
124,2022-07-20,2981659,6779,13263779.0,5150.0,65836.0,12.0,,,,144.0,,,,,2796.0,2354.0,,19248.0,,2301.0,190.0,,,,19317984
125,2022-07-19,2974880,7658,13258629.0,5796.0,65824.0,9.0,,,,136.0,,,,,3534.0,2262.0,,22304.0,,2204.0,205.0,,,,19317984
126,2022-07-18,2967222,3288,13252833.0,1830.0,65815.0,2.0,,,,115.0,,,,,1116.0,714.0,,9692.0,,2132.0,95.0,,,,19317984
127,2022-07-17,2963934,2165,13251003.0,2410.0,65813.0,1.0,,,,108.0,,,,,1040.0,1370.0,,7220.0,,1895.0,72.0,,,,19317984
128,2022-07-16,2961769,3718,13248593.0,3716.0,65812.0,7.0,,,,103.0,,,,,2212.0,1504.0,,11573.0,,1724.0,129.0,,,,19317984
129,2022-07-15,2958051,4107,13244877.0,4032.0,65805.0,3.0,,,,101.0,,,,,2262.0,1770.0,,14467.0,,1693.0,171.0,,,,19317984
130,2022-07-14,2953944,3993,13240845.0,4108.0,65802.0,1.0,,,,99.0,,,,,2379.0,1729.0,,14632.0,,1547.0,144.0,,,,19317984
131,2022-07-13,2949951,3777,13236737.0,4490.0,65801.0,4.0,,,,87.0,,,,,2506.0,1984.0,,13962.0,,1442.0,144.0,,,,19317984
132,2022-07-12,2946174,4044,13232247.0,4611.0,65797.0,9.0,1.0,,,90.0,,,,,2572.0,2039.0,,16529.0,,1361.0,272.0,,,,19317984
133,2022-07-11,2942130,14943,13227636.0,21635.0,65788.0,33.0,,,,86.0,,,,,,,,68911.0,,1410.0,583.0,,,,19317984
134,2022-07-10,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
135,2022-07-09,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
136,2022-07-08,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
137,2022-07-07,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
138,2022-07-06,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
139,2022-07-05,2927187,0,13206001.0,0.0,65755.0,0.0,,,,52.0,,,,,,,,0.0,,922.0,0.0,,,,19317984
140,2022-07-04,2927187,7726,13206001.0,18076.0,65755.0,16.0,,,,52.0,,,,,,,,56678.0,,922.0,375.0,,,,19317984
141,2022-07-03,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
142,2022-07-02,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
143,2022-07-01,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
144,2022-06-30,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
145,2022-06-29,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
146,2022-06-28,2919461,0,13187925.0,0.0,65739.0,0.0,,,,58.0,,,,,,,,0.0,,638.0,0.0,,,,19317984
147,2022-06-27,2919461,3974,13187925.0,17327.0,65739.0,13.0,,,,58.0,,,,,,,,53195.0,,638.0,262.0,,,,19317984
148,2022-06-26,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
149,2022-06-25,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
150,2022-06-24,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
151,2022-06-23,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
152,2022-06-22,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
153,2022-06-21,2915487,0,13170598.0,0.0,65726.0,0.0,,,,46.0,,,,,,,,0.0,,458.0,0.0,,,,19317984
154,2022-06-20,2915487,2609,13170598.0,17475.0,65726.0,12.0,,,,46.0,,,,,,,,51591.0,,458.0,197.0,,,,19317984
155,2022-06-19,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
156,2022-06-18,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
157,2022-06-17,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
158,2022-06-16,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
159,2022-06-15,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
160,2022-06-14,2912878,0,13153123.0,0.0,65714.0,0.0,,,,51.0,,,,,,,,0.0,,420.0,0.0,,,,19317984
161,2022-06-13,2912878,173,13153123.0,1162.0,65714.0,0.0,,,,51.0,,,,,,,,3818.0,,420.0,172.0,,,,19317984
162,2022-06-12,2912705,168,13151961.0,1900.0,65714.0,1.0,,,,48.0,,,,,754.0,1146.0,,4009.0,,457.0,10.0,,,,19317984
163,2022-06-11,2912537,271,13150061.0,2476.0,65713.0,7.0,4.0,,,51.0,,,,,1378.0,1098.0,,7343.0,,426.0,26.0,,,,19317984
164,2022-06-10,2912266,389,13147585.0,2916.0,65706.0,4.0,2.0,,,53.0,,,,,1602.0,1314.0,,8812.0,,456.0,21.0,,,,19317984
165,2022-06-09,2911877,341,13144669.0,3091.0,65702.0,2.0,,,,48.0,,,,,1722.0,1369.0,,9324.0,,434.0,41.0,,,,19317984
166,2022-06-08,2911536,366,13141578.0,3392.0,65700.0,3.0,,,,44.0,,,,,1932.0,1460.0,,9326.0,,446.0,26.0,,,,19317984
167,2022-06-07,2911170,404,13138186.0,4091.0,65697.0,4.0,,,,52.0,,,,,2219.0,1872.0,,11824.0,,465.0,46.0,,,,19317984
168,2022-06-06,2910766,213,13134095.0,1510.0,65693.0,1.0,,,,65.0,,,,,809.0,701.0,,4818.0,,488.0,23.0,,,,19317984
169,2022-06-05,2910553,161,13132585.0,2149.0,65692.0,1.0,,,,67.0,,,,,765.0,1384.0,,4737.0,,476.0,19.0,,,,19317984
170,2022-06-04,2910392,311,13130436.0,2907.0,65691.0,2.0,,,,67.0,,,,,1598.0,1309.0,,8355.0,,457.0,27.0,,,,19317984
171,2022-06-03,2910081,404,13127529.0,3459.0,65689.0,3.0,,,,79.0,,,,,2096.0,1363.0,,11243.0,,490.0,47.0,,,,19317984
172,2022-06-02,2909677,182,13124070.0,2033.0,65686.0,1.0,,,,79.0,,,,,875.0,1158.0,,6590.0,,484.0,14.0,,,,19317984
173,2022-06-01,2909495,300,13122037.0,3868.0,65685.0,1.0,,,,78.0,,,,,2171.0,1697.0,,10563.0,,498.0,46.0,,,,19317984
174,2022-05-31,2909195,491,13118169.0,4571.0,65684.0,6.0,1.0,,,76.0,,,,,2579.0,1992.0,,14582.0,,533.0,50.0,,,,19317984
175,2022-05-30,2908704,188,13113598.0,1832.0,65678.0,0.0,,,,76.0,,,,,968.0,864.0,,6201.0,,547.0,12.0,,,,19317984
176,2022-05-29,2908516,203,13111766.0,2854.0,65678.0,1.0,,,,75.0,,,,,975.0,1879.0,,6282.0,,548.0,17.0,,,,19317984
